classification	timestamp	text	tweet_id	tweeter_id
0	Wed Feb 08 12:09:03 +0000 2017	@RyanBizzaro1 Hi Ryan. Have a look at this article about repairing Chrome if it freezes: https://t.co/qLP1HtFxKY. Let us know if that helps.	829301010556452868	69
0	Wed Feb 08 03:30:05 +0000 2017	How and Why You Should Limit Login Attempts in Your #WordPress - https://t.co/M286tqIIk1	829170408272297985	75
0	Wed Feb 08 06:56:15 +0000 2017	threatmeter: IBM Security Access Manager Lets Local Users View Passwords Stored in Configuration Files https://t.co/HcTibAnjYF	829222290931982336	43
0	Wed Feb 08 13:31:13 +0000 2017	@TheHouseOfEl_ Please delete that tweet ASAP. The receipt you posted contains a transaction ID that can be used to gain access to your...	829321690891091968	70
0	Wed Feb 08 21:29:18 +0000 2017	@AyIsaiah Hi there. Check out this handy guide for tips on how to reduce Chrome memory: https://t.co/cUgsnXFlqv. Does that help?	829442003599515651	69
1	Wed Feb 08 19:29:13 +0000 2017	threatmeter: RHEL 7 : ovirt-engine-extension-aaa-jdbc (RHSA-2017:0257) https://t.co/nkEtMb0yjN	829411785233035264	43
0	Wed Feb 08 21:35:52 +0000 2017	@MattHuntSucks Excellent! 😃 Thanks for getting back to us. We're always here if you have any questions about Windows 10.	829443654125248525	72
1	Wed Feb 08 02:08:12 +0000 2017	AIX Java Advisory : java_oct2016_advisory.asc (October 2016 CPU) https://t.co/7YWsH3twDc	829149802864717825	79
1	Wed Feb 08 16:10:15 +0000 2017	Unpatched Windows zero day allows DoS attacks, possibly other exploits https://t.co/P22WzzJtDn	829087544495239169	34
1	Wed Feb 08 19:27:48 +0000 2017	RHEL 7 : ansible and gdeploy (RHSA-2017:0260) https://t.co/c6O7g6Ue7f	829411427039473665	79
0	Wed Feb 08 03:53:11 +0000 2017	#cybersecurity US considers asking visa applicants for social media passwords https://t.co/H2sWRYuDdf #infosec	829176221644705792	33
0	Wed Feb 08 01:43:37 +0000 2017	New @SmashinSecurity podcast - tackling passwords. Grab it from iTunes https://t.co/j3XAIKqJQK or listen here… https://t.co/Ced19TzMWo	829143616647933954	24
0	Wed Feb 08 13:46:50 +0000 2017	threatmeter: Thousands of WordPress websites defaced through patch failures https://t.co/Oag0Bs5xBL	829325619355906049	43
0	Wed Feb 08 17:28:06 +0000 2017	#cybersecurity Homeland Security Secretary floats plan to ask US visitors for social media passwords https://t.co/qorVD57OgP #infosec	829381301492813828	33
0	Wed Feb 08 06:50:38 +0000 2017	IBM Security Access Manager Lets Local Users View Passwords Stored in Configuration Files https://t.co/1poBSi6AaQ	829220879481630721	79
0	Wed Feb 08 16:16:00 +0000 2017	@kofno That's amazing! Make sure to check out all the new features in Windows 10. https://t.co/WoCh3CHanQ	829363159500734466	72
0	Wed Feb 08 15:12:26 +0000 2017	US Visitors May Have to Hand Over Social Media Passwords: DHS https://t.co/jnzrxMU4eg	829347161418637312	7
0	Wed Feb 08 21:40:23 +0000 2017	Unpatched Windows zero day allows DoS attacks, possibly other exploits: Microsoft Windows users beware of… https://t.co/6G1l4eQn42 #infosec	829444793495351296	48
1	Wed Feb 08 23:21:31 +0000 2017	Kaspersky says businesses hit by fileless Windows #malware https://t.co/F0mblheQty	829470244590718978	74
0	Wed Feb 08 02:36:07 +0000 2017	threatmeter: 100,000+ WordPress webpages defaced as recently patched vulnerability is exploited https://t.co/M1EEQZD7WK	829156829141823489	43
0	Wed Feb 08 21:07:08 +0000 2017	@foureverhannah Hi Hannah. Tell us more about what's going on with Chrome. We'll do our best to help.	829436422671183872	69
0	Wed Feb 08 12:51:11 +0000 2017	#cybersecurity US Visitors May Have to Hand Over Social Media Passwords: DHS https://t.co/a1FV0G2ufD #infosec	829311613811433473	33
0	Wed Feb 08 23:45:31 +0000 2017	@win10fan We're glad you're having a great time! Which features are you most excited for?	829476284099096576	72
0	Wed Feb 08 21:57:49 +0000 2017	@lindhartsen Are you enjoying Windows 10 so far, Chris? We'd love to hear your thoughts.	829449181202898957	72
0	Wed Feb 08 18:57:08 +0000 2017	#cybersecurity News in brief: US might require social media passwords; BBM opens to developers; Uber rapped https://t.co/3ZXCaLJ0C6 #infosec	829403709465456640	33
1	Wed Feb 08 19:27:48 +0000 2017	RHEL 6 : nagios (RHSA-2017:0259) https://t.co/Gil3yzXwnN	829411425810579469	79
0	Wed Feb 08 20:50:20 +0000 2017	#cybersecurity John Kelly: Social Media Passwords May be Required of Visa Applicants https://t.co/sbJoT1OPAp #infosec	829432198499495936	33
0	Wed Feb 08 18:57:11 +0000 2017	#cybersecurity News in brief: US might require social media passwords; BBM opens to developers; Uber rapped https://t.co/9MjHGPOV8e #infosec	829403721003995136	33
0	Wed Feb 08 18:05:21 +0000 2017	#cybersecurity US considers asking visa applicants their social media passwords https://t.co/nraY2iLSJw #infosec	829390679021219840	33
0	Wed Feb 08 19:22:17 +0000 2017	#cybersecurity US could ask visa applicants for social media passwords https://t.co/IUYsnyelHr #infosec	829410037814562816	33
0	Wed Feb 08 16:29:10 +0000 2017	#cybersecurity US Visa Applicants to Submit Social Media Passwords During Screening – Homeland Security ... https://t.co/A4J8kFMRDm #infosec	829366473105633280	33
0	Wed Feb 08 01:03:43 +0000 2017	#cybersecurity US Could Ask Visa Applicants For Social Media Passwords https://t.co/zKJNcbSHv9 #infosec	829133576759152640	33
0	Wed Feb 08 19:09:59 +0000 2017	100,000+ WordPress webpages defaced as recently patched vulnerability is exploited: Keep your WordPress… https://t.co/3ajiH5xR8C #infosec	829406944590970880	48
0	Wed Feb 08 22:05:02 +0000 2017	@eileen_1956 We currently don't have e-mail support. Could you confirm if you're signed into the same Chrome profile on both devices?	829450996367708164	69
0	Wed Feb 08 13:46:51 +0000 2017	threatmeter: Information System Security Officer https://t.co/WDVbR5RdQ6	829325622921064448	43
0	Wed Feb 08 21:31:41 +0000 2017	@HILALKHAAN Thanks for the kind words. How long have you been a Windows user?	829442602982334476	72
0	Wed Feb 08 22:54:08 +0000 2017	#cybersecurity Visa applicants seeking entry to US may have to give up passwords, says DHS chief https://t.co/iPras24jrB #infosec	829463351390412800	33
1	Thu Feb 09 17:20:16 +0000 2017	threatmeter: Medium - RHSA-2017:0263 - java-1.8.0-ibm security update https://t.co/uMrrirn8hR	829741721084903424	43
0	Thu Feb 09 17:15:25 +0000 2017	@omfggjb Sounds fun to us! Are you using any particular Windows 10 features to help you with your classes? https://t.co/HtWPL1LVpU	829740497400975360	72
0	Thu Feb 09 18:12:07 +0000 2017	Mac malware is still crude, but it’s slowly catching up to its Windows rivals https://t.co/GRuT2cVcv6	829754768230842368	48
0	Thu Feb 09 16:54:43 +0000 2017	@drifterdarling It looks like you are using the WordPress software with hosting. This is a bit different from https://t.co/eRvNKWaolr.	829735288889081858	70
0	Thu Feb 09 18:18:32 +0000 2017	@FinnFromNY Hey, there. What's going on to make you say that? We want you to have the best experience with Windows.	829756381213425664	72
0	Thu Feb 09 02:10:15 +0000 2017	#cybersecurity US may require visitors to hand over social media passwords https://t.co/MFkRQatWj7 #infosec	829512705736257537	33
0	Thu Feb 09 10:38:36 +0000 2017	WordPress content injection flaw abused in defacement campaigns https://t.co/FaRsJSl3qa #securityaffairs #WordPress #hacking	828978039535046657	30
0	Thu Feb 09 00:34:28 +0000 2017	New Preview Build for @WindowsInsiders: Compact Overlay window for multitasking, Dynamic PC Lock, &amp; more:… https://t.co/1yUBEOQCVA	829488601272610817	72
1	Thu Feb 09 21:20:27 +0000 2017	New Vulnerability Update: Bundling With Adobe Flash Exposes Windows and Microsoft Had More Vulnerable Products https://t.co/nsjzuvzFLc	829802164210040832	48
1	Thu Feb 09 09:25:10 +0000 2017	Mcafee epolicy orchestrator datachannel blind sql injection vulnerability https://t.co/u4bFUVqb52 #vuln #antivirus… https://t.co/3xGydWuBMH	829622157093306368	58
0	Thu Feb 09 18:33:28 +0000 2017	Tech from the latest Jason Bourne movie is disappointing, subscribe to my newsletter: https://t.co/TliqXjPt3l	829760139255226369	8
0	Thu Feb 09 22:23:09 +0000 2017	#cybersecurity Feds consider getting social media passwords from visa applicants https://t.co/S2smilkahX #infosec	829817941818372096	33
0	Thu Feb 09 22:30:07 +0000 2017	Check If Your Netgear Router is also Vulnerable to this Password Bypass #Flaw https://t.co/f2M1wtJe1z #TheHackerNews	829819696446738432	25
0	Thu Feb 09 02:41:38 +0000 2017	@vanofthedawnr Pretty neat, right? Are you currently using Windows 10 to meet your goals?	829520602792861696	72
0	Thu Feb 09 17:00:32 +0000 2017	@People_Advocate You can check which Windows operating system you're using here: https://t.co/XwhjOWt5ym. Let us know which one you're on.	829736755553263616	72
0	Thu Feb 09 23:44:06 +0000 2017	Some Yahoo Stole My Password https://t.co/KpWZw4ygXt https://t.co/iKSUZCeG6r	829838314974875649	48
0	Thu Feb 09 08:34:20 +0000 2017	threatmeter: IBM Tivoli Storage Manager HSM on Windows Password information disclosure https://t.co/hFs93f54dG	829609362909978624	43
0	Thu Feb 09 17:20:47 +0000 2017	@illucifer Hi Chris. What happens when you try to open the website on Chrome? Is there an error message? Keep us posted.	829741848063307776	69
0	Thu Feb 09 13:33:02 +0000 2017	Bugtraq: SEC Consult SA-20170207 :: Path Traversal, Backdoor accounts &amp; KNX group address password bypass in JUNG… https://t.co/A8S9Kgwqrj	829684536376164354	48
0	Thu Feb 09 21:06:07 +0000 2017	#news : Trump cybersecurity order morphs into 2,200-plus-word extravaganza https://t.co/IzHoKgrdcj	829798557238644736	61
0	Thu Feb 09 21:43:27 +0000 2017	Trump #cybersecurity order morphs into 2200-plus-word extravaganza https://t.co/It0POykFTR	829807952492101632	74
0	Thu Feb 09 06:16:13 +0000 2017	Programmer releases bot army to crush Windows Support scammers https://t.co/XCN24ykyCs	829574605899722752	74
0	Thu Feb 09 23:19:18 +0000 2017	threatmeter: #0daytoday #WordPress wp-json Content Injection Vulnerability  [webapps #exploits #Vulnerability #0da… https://t.co/if1Uv1lwXR	829832072126672897	43
1	Thu Feb 09 14:16:05 +0000 2017	#security #blog : SAP HANA Security Evolution, From SPS08 to Now https://t.co/8qDhQBtqcW	829695370468945920	61
0	Thu Feb 09 21:23:28 +0000 2017	@jeffreyblum You're welcome. The Webmaster's Forum will be able to help you further on this. Reach out if you have any Chrome questions.	829802923404169216	69
0	Thu Feb 09 21:09:40 +0000 2017	AKBuilder: A builder for exploit-laden Word documents https://t.co/BJhGSvV4s6	829799449551597570	48
0	Thu Feb 09 21:38:27 +0000 2017	@HILALKHAAN That's amazing! We can't wait to see what you create for Windows 10. 🙂	829806693030699008	72
1	Thu Feb 09 19:39:31 +0000 2017	threatmeter: Microsoft Office Word Malicious Macro Execution https://t.co/WRUvKQ63mX	829776761781100544	43
0	Thu Feb 09 15:04:35 +0000 2017	@designosophy Thanks for the info. Gmail fully supports on Chrome v53 &amp; above as it has important security updates: https://t.co/xplvtAbH1V.	829707573842628615	69
0	Thu Feb 09 13:04:52 +0000 2017	@leejackson345 Hi Lee. Have you tried the steps in this article to repair Chrome if it crashes: https://t.co/qLP1HtFxKY? Keep us posted.	829677445578158081	69
0	Thu Feb 09 20:53:25 +0000 2017	US visitors may have to reveal social media passwords to enter country https://t.co/Xel6dpFbJh	829795361254412289	48
0	Thu Feb 09 23:40:32 +0000 2017	FBI Public Service Annoucement: Defacements Exploiting WordPress Vulnerabilities https://t.co/JnlZ03hyib	829837418408849408	48
0	Thu Feb 09 17:21:00 +0000 2017	@RunieStudios Gotcha! Thanks for letting us know. If you have any questions about Windows, feel free to reach out.	829741904304754688	72
0	Thu Feb 09 19:20:16 +0000 2017	Report: More than 100K WordPress web pages defaced following disclosure of patched bug https://t.co/NkWDVyObQe	829422258322018304	34
0	Thu Feb 09 12:03:11 +0000 2017	@FiestaCasey Hi there. It seems you're using an older version of Google Chrome. Follow these steps to update it: https://t.co/7BS3bjaRcO.	829661923666960384	69
0	Thu Feb 09 23:47:56 +0000 2017	@rhrmn Great! Thanks for doing that. Your feedback helps us make Windows even better.	829839280231051265	72
0	Thu Feb 09 01:31:53 +0000 2017	Complaint alleges assistant police chief disclosed 48 officers' personal data https://t.co/cOjoVTeBek	829503052042366976	74
0	Thu Feb 09 13:46:25 +0000 2017	Tens of thousands WordPress sites defaced, SEO spam to follow https://t.co/YEtp3a2zZs	829687902728757252	48
1	Thu Feb 09 21:15:06 +0000 2017	#Windows SMB Zero-Day #Exploit Released in the Wild after #Microsoft delayed the Patch https://t.co/XzSusfxPeo #TheHackerNews	829800819004362752	25
0	Thu Feb 09 12:20:14 +0000 2017	Report: More than 100K WordPress web pages defaced following disclosure of patched bug l https://t.co/AH9278Z7sN #wordpress	829439692496068611	34
0	Thu Feb 09 21:04:42 +0000 2017	Adobe Acrobat Dc 15.017.20053 Windows Denial Of Service Execute Code Overflow Memory corruption Vulnerability https://t.co/hpfcTPG4z4 Adob…	829798199120506881	15
0	Thu Feb 09 16:34:15 +0000 2017	RT @sansappsec: DEV522: Defending Web Applications is running in San Jose on 3/6 with @auditclay! Register now to defend your apps https://…	829730139940483072	17
0	Thu Feb 09 09:21:12 +0000 2017	US visitors may have to hand over social media passwords: "We want to get on their social media with… https://t.co/W1xcEEaObq #infosec	829621159402602497	48
0	Thu Feb 09 15:40:23 +0000 2017	#cybersecurity US might ask visa applicants from banned nations for social media passwords https://t.co/ZkuT9y7ejc #infosec	829716583756898304	33
0	Thu Feb 09 19:59:49 +0000 2017	@Bryson_Is_Real Excellent! Thanks for getting back to us. We're always here if you have any questions about Windows 10.	829781873631039488	72
0	Thu Feb 09 15:18:01 +0000 2017	Excited to announce that @alienvault #USM has won a #Cybersecurity Excellence Award for Best #SIEM! Here's why:… https://t.co/oA13BvENBJ	829710953159749633	9
0	Thu Feb 09 20:46:20 +0000 2017	Windows Insider Build 15031 for PC Adds Dynamic Lock and Compact Overlay Windows https://t.co/Adb3gY8Pph	829793579816058882	48
0	Thu Feb 09 10:41:56 +0000 2017	Programmer came up with a hilarious way to shut down dangerous #Windows scammers | Business Insider #infosec #humor https://t.co/CRSGY3BRcv	829641476632092672	45
0	Thu Feb 09 17:38:51 +0000 2017	Dell’s XtremIO has a new reseller in Japan – their all-flash rival Fujitsu https://t.co/j805O1TaXx	829746397935235072	48
0	Thu Feb 09 13:59:15 +0000 2017	Using an Old Dropbox Password? Time for an Update https://t.co/X74jfW2pTK	829691130778370048	48
0	Thu Feb 09 21:15:06 +0000 2017	WhatsApp may let you Recall Sent Messages and Track Friends Location in Realtime https://t.co/Q6XkQL7TaI #TheHackerNews	829800817414713344	25
0	Thu Feb 09 11:06:49 +0000 2017	#0daytoday #Posnic 1.03 Unauthorized Password Recovery Vulnerability  [webapps #exploits #Vulnerability #0day #Exp… https://t.co/DjWobHoTHq	829647740049178625	79
0	Thu Feb 09 17:42:39 +0000 2017	#cybersecurity US visitors may have to hand over social media passwords https://t.co/JX76PuZmdI #infosec	829747353326194689	33
0	Thu Feb 09 20:47:28 +0000 2017	Google Search Console fail over notifications for the WordPress updates https://t.co/JbvaPltuzX	829793862612828160	48
0	Thu Feb 09 12:55:05 +0000 2017	Programmer releases bot army to crush Windows Support scammers: Can an army of bots remove the scourge… https://t.co/PzV3yKYYvP #infosec	829674984062717953	48
0	Thu Feb 09 21:14:31 +0000 2017	Experience Virtual Reality on the web with Chrome https://t.co/tue6JNWjqW	829800672551907328	48
0	Thu Feb 09 02:13:46 +0000 2017	@omfggjb Sounds like a great lineup! Which other apps and programs are you using on Windows 10?	829513590491213825	72
0	Thu Feb 09 12:54:44 +0000 2017	#cybersecurity After Muslim immigration ban, US visitors may have to hand over social media passwords https://t.co/XUejL68Dc3 #infosec	829674896867209217	33
0	Thu Feb 09 17:55:17 +0000 2017	Google Search Console fail over notifications for the WordPress updates https://t.co/bPLtaMyueU	829750532235370498	48
0	Thu Feb 09 23:11:11 +0000 2017	#0daytoday #WordPress wp-json Content Injection Vulnerability  [webapps #exploits #Vulnerability #0day #Exploit] https://t.co/qjbS9fH2rS	829830031597780996	79
0	Thu Feb 09 11:50:17 +0000 2017	#cybersecurity US may soon require social media passwords from visa applicants https://t.co/LmvHWmoJvL #infosec	829658676948406274	33
0	Thu Feb 09 21:15:02 +0000 2017	Attackers Capitalizing on Unpatched WordPress Sites https://t.co/1KMOLvpwcB	829800802092982273	48
0	Thu Feb 09 19:20:39 +0000 2017	Using an Old Dropbox Password? Time for an Update https://t.co/8rRIOngPvw	829772016660025344	48
0	Thu Feb 09 04:13:32 +0000 2017	@ashbndc If you need help finding a Windows laptop, let us know! We'd love to share our top picks with you.	829543730742980608	72
0	Thu Feb 09 21:15:07 +0000 2017	Critical #WordPress REST API Bug: Prevent Your Blog From Being #Hacked! https://t.co/eCSjcCeFLE #TheHackerNews	829800821881597952	25
0	Thu Feb 09 21:08:00 +0000 2017	WordPress content injection flaw abused in defacement campaigns https://t.co/cyBbEES0o2	829799031157248001	48
0	Thu Feb 09 08:31:09 +0000 2017	IBM Tivoli Storage Manager HSM on Windows Password information disclosure https://t.co/SnwMtaoFv2	829608561160417280	79
0	Thu Feb 09 02:10:14 +0000 2017	#cybersecurity White House considering demanding social media passwords for certain travellers https://t.co/3DPtqONOiY #infosec	829512702489829376	33
0	Thu Feb 09 19:16:40 +0000 2017	@elforesto Sounds like you're getting the most out of Windows 10. 😃 Make sure to check out all the new features! https://t.co/1gn7uNIIJr	829771013655240704	72
0	Thu Feb 09 03:16:03 +0000 2017	Cloud Metadata URLs; #Intel Atom #C2000 Fiasko; #MacOS Word Macro Malware #podcast #security https://t.co/FjWu70Xyy1	829529267583254528	17
0	Thu Feb 09 20:31:01 +0000 2017	Want to come to the US? Be prepared to hand over your passwords if you're on Trump's hit list https://t.co/AlMLbLOLC9	829789723904372739	24
1	Fri Feb 10 02:54:51 +0000 2017	New #WindowsTrojan Spreads MIRAI #Malware To Hack More IoT Devices https://t.co/j44O6XRjU3	829886317840343040	20
0	Fri Feb 10 20:45:38 +0000 2017	Q&amp;A With Kim: Detecting smartphone viruses, Unusual cooking utensils, Preventing Windows 10 harvesting and more https://t.co/6dWgfXnd7b	830155790040317954	79
0	Fri Feb 10 22:09:20 +0000 2017	@acheltenham That's amazing! We love your support. We can't wait to see what you create with Windows 10.	830176855449862145	72
0	Fri Feb 10 13:55:18 +0000 2017	New Mac Malware Reported: a Malicious Word Doc and a Fake Software Update https://t.co/hFo4Ftyb3f	830052525285969924	79
0	Fri Feb 10 19:22:05 +0000 2017	Microsoft Employees Explain Why All Windows Drivers Are Dated June 21, 2006: Have you ever noticed that… https://t.co/QpWQCMdHJA #infosec	830134765302984704	48
0	Fri Feb 10 13:26:23 +0000 2017	#cybersecurity Privacy experts worry over Homeland Security's possible move to collect travelers' passwords https://t.co/AmX0tOM989 #infosec	830045247660896257	33
1	Fri Feb 10 20:49:14 +0000 2017	Adobe Flash Player 11.2.202.635 Denial Of Service Execute Code Overflow Memory corruption Vulnerability https://t.co/U5Y6FysWep   Adobe Fl…	830156695611531265	15
0	Fri Feb 10 23:45:06 +0000 2017	Lovely. Now someone's ported IoT-menacing Mirai to #Windows boxes https://t.co/mTkLeYsZMW #TheRegister	830200955131949056	25
0	Fri Feb 10 14:16:55 +0000 2017	Some Yahoo Stole My Password https://t.co/aGzsow7yDe https://t.co/i5ppxGHGJl	830057966539796480	48
0	Fri Feb 10 18:34:24 +0000 2017	@HrishikeshAdsul Thanks for the love! 💙 Which other features are you enjoying on Windows 10?	830122761888595968	72
0	Fri Feb 10 18:36:13 +0000 2017	#cybersecurity Microsoft is adding Windows Hello support for on-premises Active Directory users https://t.co/4M1GCy8MF6 #infosec	830123220191698948	33
0	Fri Feb 10 12:53:27 +0000 2017	News in brief: US might require social media passwords; BBM opens to developers; Uber rapped https://t.co/dtZbCkmFCk	830036962698469376	48
0	Fri Feb 10 02:45:21 +0000 2017	New Mac Malware Uses Old Windows Malware Techniques https://t.co/249UQ5dEj9	829883928521621505	48
0	Fri Feb 10 01:25:29 +0000 2017	Apache OpenOffice Text Document Malicious Macro Execution https://t.co/hlJ5HktbSh	829863826476646402	79
0	Fri Feb 10 13:48:41 +0000 2017	@peliasbm That is a forum reply by the theme author of an @WordPress theme. That reply is not by a https://t.co/eRvNKWaolr employee...	830050862760357888	70
0	Fri Feb 10 16:19:30 +0000 2017	100,000+ WordPress webpages defaced as recently patched vulnerability is exploited: Keep your WordPress… https://t.co/8MkvAsTGDh #infosec	830088813196226560	48
1	Fri Feb 10 12:38:50 +0000 2017	Fldbg, a Pykd script to debug FlashPlayer https://t.co/C75XzAQymJ	830033282779709440	48
0	Fri Feb 10 09:43:38 +0000 2017	Watch Out! First-Ever Word Macro Malware for Apple Mac OS Discovered in the Wild: After targeting Windows… https://t.co/Eog3tEA0ts #infosec	829989193929617410	48
0	Fri Feb 10 09:50:26 +0000 2017	Mac malware is still crude, but it’s slowly catching up to its Windows rivals https://t.co/QnrZwztwE7	829990905255981056	48
0	Fri Feb 10 16:30:42 +0000 2017	How to better protect your WhatsApp account with two-step verification (2SV) https://t.co/rA9bi53svh (via @DMBisson) https://t.co/jTlrzcw1dZ	830091635816071168	24
1	Fri Feb 10 22:01:03 +0000 2017	Adobe Flash Player 11.2.202.635 Denial Of Service Execute Code Overflow Memory corruption Vulnerability https://t.co/xcAGI0TglY	830174770071293952	79
0	Fri Feb 10 17:13:56 +0000 2017	1.5M Unpatched WordPress Sites Hacked Following Vulnerability Disclosure https://t.co/5tOvxaYQfl	830102511902191617	48
0	Fri Feb 10 02:45:58 +0000 2017	New Mac Malware Uses Old Windows Malware Techniques https://t.co/v3Q6NDEio9	829884081102008321	48
0	Fri Feb 10 10:00:24 +0000 2017	Researchers at Dr Web spotted a Windows version of the Mirai bot https://t.co/nhbkTtjAmK	829993411662843905	48
1	Fri Feb 10 15:44:09 +0000 2017	After Targeting Linux, Mirai Botnet Is Here To #hack Your Windows Devices https://t.co/GeNGwynCMa	830079920583897088	74
0	Fri Feb 10 23:39:24 +0000 2017	threatmeter: Virally growing attacks on unpatched WordPress sites affects ~2m pages https://t.co/CUdVem6nwY	830199518868209664	43
1	Fri Feb 10 03:30:40 +0000 2017	A Look at the Cerber Office 365 Ransomware https://t.co/H2nnQTl21i	829895333987631105	79
0	Fri Feb 10 06:30:24 +0000 2017	Understanding WordPress Plugin Vulnerabilities https://t.co/ykQ6wQdMhe	829940561310146561	48
0	Fri Feb 10 22:39:57 +0000 2017	@DredPiratRbrts Woohoo! Are you trying it out as a Windows Insider, Kyle?	830184560189140993	72
0	Fri Feb 10 03:30:31 +0000 2017	Windows 7 seamless GUI integration coming to Qubes OS! https://t.co/PT6o8hP1U4 https://t.co/yKQxU0pZKB	829895292447182849	48
0	Fri Feb 10 07:10:10 +0000 2017	Report: More than 100K WordPress web pages defaced following disclosure of patched bug l https://t.co/AH9278Z7sN #wordpress	829439692496068611	34
0	Fri Feb 10 06:07:41 +0000 2017	Watch Out! First-Ever Word Macro Malware for Apple Mac OS Discovered in the Wild https://t.co/yW7PR9kfvQ	829934844566085634	48
1	Fri Feb 10 09:25:09 +0000 2017	New Vulnerability Update: Bundling With Adobe Flash Exposes Windows and Microsoft Had More Vulnerable Products https://t.co/1hXnIh5btf	829984539388870656	48
0	Fri Feb 10 14:16:24 +0000 2017	Macs don’t get viruses? Hahaha, ha… seriously though, that Word doc could be malware https://t.co/nc54rDTfzI	830057837351075843	48
1	Fri Feb 10 02:47:40 +0000 2017	AKBuilder: A builder for exploit-laden Word documents https://t.co/gVJIJ2dVHU	829884508547727361	48
0	Fri Feb 10 19:17:22 +0000 2017	#cybersecurity US visitors may have to hand over social media passwords https://t.co/XHHUn2wCFO #infosec	830133575349473280	33
0	Fri Feb 10 18:10:11 +0000 2017	New #DynA-Crypt #Ransomware Not Only Encrypts Your Files, But Also Steals Your Passwords, Contacts &amp; More:… https://t.co/diGEMPPLHM	830116667661369345	9
0	Fri Feb 10 10:43:09 +0000 2017	@harimury Hi again Hari. Just to confirm, have you had a chance to update Chrome? Let us know.	830004169784324096	69
0	Fri Feb 10 16:49:39 +0000 2017	New Mac Malware Uses Old Windows Malware Techniques: Just because Macs aren’t victims of malware that… https://t.co/2VOA7UD2ZH #infosec	830096404278341633	48
0	Fri Feb 10 17:22:14 +0000 2017	#Security readings: New Windows Trojan Spreads MIRAI Malware To Hack More IoT D… https://t.co/4tyZOBrQLc, see more https://t.co/uzq4KlVuH5	830104600929771520	73
0	Fri Feb 10 09:39:00 +0000 2017	Remote control: Companies blur lines over who owns devices (Yahoo Security) https://t.co/1ZAIxVavZC	829988025186791424	48
0	Fri Feb 10 08:14:39 +0000 2017	threatmeter: Apache OpenOffice Text Document Malicious Macro Execution https://t.co/m2bbM9C84g	829966800104329216	43
0	Fri Feb 10 09:34:40 +0000 2017	US visitors may have to hand over social media passwords https://t.co/kdsZkOi5xa	829986937100500992	48
0	Fri Feb 10 11:20:07 +0000 2017	Want to come to the US? Be prepared to hand over your passwords if you’re on Trump’s hit list (The Register) https://t.co/jkcHQKLmYm	830013472813363200	48
0	Fri Feb 10 02:51:01 +0000 2017	In Defense of JavaScript Crypto https://t.co/tuSqQXP3Jo	829885352257134592	48
0	Fri Feb 10 16:49:16 +0000 2017	threatmeter: Hackers Breach Millions of WordPress Sites https://t.co/EMhWSkcQYp	830096307528298498	43
0	Fri Feb 10 03:14:28 +0000 2017	Want to come to the US? Be prepared to hand over your passwords if you’re on Trump’s hit list https://t.co/cmn2b8Xx1j	829891253080834048	48
0	Fri Feb 10 16:45:21 +0000 2017	Hackers Breach Millions of WordPress Sites https://t.co/1QctI5OQXO	830095318817579009	79
0	Fri Feb 10 20:26:09 +0000 2017	@BrookLyn1825 Hi there. Have you tried the steps in this guide to save passwords (see 'Make..'): https://t.co/BGArtqtSwj? Keep us posted.	830150885275754496	69
0	Fri Feb 10 08:37:20 +0000 2017	@SamAfc254 That site is using the self-hosted @WordPress software. Best place for help with that is https://t.co/7D283kkeCU	829972505116938240	70
0	Fri Feb 10 09:55:40 +0000 2017	Go RAT, Go! AthenaGo points “TorWords” Portugal https://t.co/CDyfpG7lVS	829992220459749376	48
1	Fri Feb 10 16:49:40 +0000 2017	Fantom Ransomware: Windows Update Disguise: A new ransomware called Fantom has been discovered that… https://t.co/njgL84SBHn #infosec	830096406711042050	48
0	Fri Feb 10 09:27:42 +0000 2017	Want to come to the US? Be prepared to hand over your passwords if you’re on Trump’s hit list (The Register) https://t.co/W94vG2pWun	829985183990476802	48
0	Fri Feb 10 18:44:38 +0000 2017	#cybersecurity News in brief: Big Brother in India; hacking warning to journalists; WordPress sites hit https://t.co/ASf45LvehU #infosec	830125340169089024	33
0	Fri Feb 10 23:27:52 +0000 2017	@sssugarhigh Hi. We're here to help. Which Windows version are you using? Also, are you getting any error messages?	830196617911398402	72
0	Fri Feb 10 09:59:30 +0000 2017	Future FileSilo Stored Your Passwords In Plaintext Then Got Hacked https://t.co/svqWi0CfWq	829993186718281728	48
0	Fri Feb 10 03:48:25 +0000 2017	@kymmyhoddy Thank you for clarifying. Try running the Windows Update Troubleshooter on this link: https://t.co/NCx71ev4uK. Keep us posted.	829899797603590144	72
0	Fri Feb 10 03:30:07 +0000 2017	WPBeginner Glossary: What are Custom Backgrounds in #WordPress? https://t.co/sDenzLMMpb	829895194854191108	75
0	Fri Feb 10 06:25:04 +0000 2017	Experience Virtual Reality on the web with Chrome https://t.co/vJ65I4KClI	829939221519413248	48
0	Fri Feb 10 13:05:21 +0000 2017	#cybersecurity WordPress Flaw Exploited for Remote Code Execution https://t.co/aMkZ9DTaex #infosec	830039955409809409	33
0	Fri Feb 10 19:17:21 +0000 2017	#cybersecurity US visitors may have to reveal social-media passwords https://t.co/aymip0RxQZ #infosec	830133572224692225	33
